epoch,step,train_loss_epoch,train_loss_step,val_loss
0,49,,4.255039215087891,
0,99,,3.3389453887939453,
0,149,,3.016017198562622,
0,199,,2.675161600112915,
0,249,,2.6509885787963867,
0,299,,2.2837255001068115,
0,349,,2.432028293609619,
0,399,,2.6317567825317383,
0,449,,2.2191264629364014,
0,499,,1.9999889135360718,
0,549,,2.084895372390747,
0,599,,2.038390874862671,
0,649,,2.0758392810821533,
0,699,,1.8781157732009888,
0,749,,1.7868359088897705,
0,799,,1.8098503351211548,
0,849,,1.7682721614837646,
0,899,,1.5640395879745483,
0,949,,1.6077085733413696,
0,999,,1.5750149488449097,
0,1038,,,1.641740083694458
0,1038,2.837692975997925,,
1,1049,,1.578701376914978,
1,1099,,1.5193545818328857,
1,1149,,1.5556647777557373,
1,1199,,1.424036979675293,
1,1249,,1.4502068758010864,
1,1299,,1.4164773225784302,
1,1349,,1.4336611032485962,
1,1399,,1.3996210098266602,
1,1449,,1.287089467048645,
1,1499,,1.3304321765899658,
1,1549,,1.2545292377471924,
1,1599,,1.3539927005767822,
1,1649,,1.2058885097503662,
1,1699,,1.1957712173461914,
1,1749,,1.1389271020889282,
1,1799,,1.0792236328125,
1,1849,,1.0564011335372925,
1,1899,,1.0168137550354004,
