epoch,step,train_loss_epoch,train_loss_step,val_loss
0,49,,3.575535297393799,
0,99,,3.115053176879883,
0,149,,2.928846836090088,
0,199,,2.4522855281829834,
0,249,,2.296776533126831,
0,299,,2.3962771892547607,
0,349,,2.0974509716033936,
0,399,,1.9259967803955078,
0,449,,2.0344130992889404,
0,499,,1.9419028759002686,
0,549,,1.9553176164627075,
0,599,,1.8475514650344849,
0,649,,1.680298089981079,
0,699,,1.748764991760254,
0,749,,1.880443811416626,
0,799,,1.7617766857147217,
0,849,,1.8914378881454468,
0,899,,1.371398687362671,
0,949,,1.5560251474380493,
0,999,,1.4801745414733887,
0,1038,,,0.10144921392202377
0,1038,2.46471905708313,,
1,1049,,1.4073166847229004,
1,1099,,1.311452865600586,
1,1149,,1.3408664464950562,
1,1199,,1.3000760078430176,
